{id: 1, x: -0.31257057, y: 0.984344, z: -1.2344127}
{id: 1, x: -0.59382915, y: 0.95309305, z: -1.2500381}
{id: 1, x: -0.40632343, y: 0.9999695, z: -1.1875362}
{id: 1, x: -0.1563158, y: 1.0624714, z: -1.0937834}
{id: 1, x: 0.10937834, y: 1.1405988, z: -1.3281655}
{id: 1, x: -1.343852, y: 1.2343516, z: -1.2500381}
{id: 1, x: -0.359447, y: 1.4687338, z: -0.8750267}
{id: 1, x: -0.6250801, y: 1.6562395, z: -0.43751335}
{id: 1, x: -0.5782037, y: 1.8124943, z: -0.48438978}
{id: 1, x: -0.46882534, y: 1.7812433, z: -0.6093936}
{id: 1, x: -0.45319986, y: 1.7968688, z: -0.57814264}
{id: 1, x: -0.4375744, y: 1.7343669, z: -0.56251717}
{id: 1, x: -0.4375744, y: 1.7812433, z: -0.51564074}
{id: 1, x: -0.46882534, y: 1.7812433, z: -0.57814264}
{id: 1, x: -0.48445082, y: 1.7812433, z: -0.5937681}
{id: 1, x: -0.5157018, y: 1.8437452, z: -0.57814264}
{id: 1, x: -0.5157018, y: 1.8437452, z: -0.64064455}
{id: 1, x: -0.45319986, y: 1.8124943, z: -0.5312662}
{id: 1, x: -0.48445082, y: 1.7343669, z: -0.5937681}
{id: 1, x: -0.48445082, y: 1.7812433, z: -0.5937681}
{id: 1, x: -0.45319986, y: 1.7343669, z: -0.57814264}
{id: 1, x: -0.37507248, y: 1.8281198, z: -0.4687643}
{id: 1, x: -0.5000763, y: 1.7656178, z: -0.6250191}
{id: 1, x: -0.4375744, y: 1.7656178, z: -0.5468917}
{id: 1, x: -0.4375744, y: 1.7343669, z: -0.5937681}
{id: 1, x: -0.45319986, y: 1.7187414, z: -0.56251717}
{id: 1, x: -0.46882534, y: 1.8124943, z: -0.5937681}
{id: 1, x: -0.48445082, y: 1.7968688, z: -0.57814264}
{id: 1, x: -0.4375744, y: 1.671865, z: -0.56251717}
{id: 1, x: -0.4219489, y: 1.7343669, z: -0.5312662}
{id: 1, x: -0.4375744, y: 1.7499924, z: -0.50001526}
{id: 1, x: -0.45319986, y: 1.671865, z: -0.6093936}
{id: 1, x: -0.48445082, y: 1.7812433, z: -0.6093936}
{id: 1, x: -0.45319986, y: 1.7499924, z: -0.5468917}
{id: 1, x: -0.4375744, y: 1.7812433, z: -0.56251717}
{id: 1, x: -0.46882534, y: 1.7656178, z: -0.64064455}
{id: 1, x: -0.40632343, y: 1.8437452, z: -0.5468917}
{id: 1, x: -0.46882534, y: 1.8437452, z: -0.51564074}
{id: 1, x: -0.48445082, y: 1.7968688, z: -0.57814264}
{id: 1, x: -0.5000763, y: 1.7656178, z: -0.56251717}
{id: 1, x: -0.46882534, y: 1.7499924, z: -0.5468917}
{id: 1, x: -0.48445082, y: 1.7499924, z: -0.57814264}
{id: 1, x: -0.46882534, y: 1.7968688, z: -0.56251717}
{id: 1, x: -0.46882534, y: 1.7343669, z: -0.5937681}
{id: 1, x: -0.4219489, y: 1.7499924, z: -0.57814264}
{id: 1, x: -0.4375744, y: 1.7656178, z: -0.57814264}
{id: 1, x: -0.4375744, y: 1.7656178, z: -0.5468917}
{id: 1, x: -0.45319986, y: 1.7343669, z: -0.56251717}
{id: 1, x: -0.359447, y: 1.7968688, z: -0.4687643}
{id: 1, x: -0.5000763, y: 1.7812433, z: -0.5937681}
{id: 1, x: -0.46882534, y: 1.7656178, z: -0.5937681}
{id: 1, x: -0.46882534, y: 1.7343669, z: -0.64064455}
{id: 1, x: -0.5625782, y: 1.7656178, z: -0.6093936}
{id: 1, x: -0.46882534, y: 1.7968688, z: -0.5468917}
{id: 1, x: -0.4219489, y: 1.7656178, z: -0.56251717}
{id: 1, x: -0.46882534, y: 1.7499924, z: -0.5312662}
{id: 1, x: -0.48445082, y: 1.7656178, z: -0.57814264}
{id: 1, x: -0.46882534, y: 1.7656178, z: -0.57814264}
{id: 1, x: -0.4375744, y: 1.7656178, z: -0.57814264}
{id: 1, x: -0.48445082, y: 1.7968688, z: -0.6250191}
{id: 1, x: -0.48445082, y: 1.7656178, z: -0.5937681}
{id: 1, x: -0.40632343, y: 1.7499924, z: -0.5468917}
{id: 1, x: -0.46882534, y: 1.8437452, z: -0.4687643}
{id: 1, x: -0.5157018, y: 1.7656178, z: -0.45313883}
{id: 1, x: -0.5000763, y: 1.8281198, z: -0.57814264}
{id: 1, x: -0.40632343, y: 1.4374828, z: 0.21881771}
{id: 1, x: -0.4219489, y: 1.7499924, z: -0.28125858}
{id: 1, x: -0.40632343, y: 1.5781121, z: -0.39063692}
{id: 1, x: -0.48445082, y: 1.7187414, z: -0.76564837}
{id: 1, x: -0.8907132, y: 1.7499924, z: 0.71883297}
{id: 1, x: -0.4219489, y: 1.7968688, z: -0.687521}
{id: 1, x: -0.45319986, y: 1.7656178, z: -0.50001526}
{id: 1, x: -0.48445082, y: 1.7656178, z: -0.57814264}
{id: 1, x: -0.4219489, y: 1.7031159, z: -0.48438978}
{id: 1, x: -0.4219489, y: 1.7656178, z: -0.4687643}
{id: 1, x: -0.45319986, y: 1.671865, z: -0.50001526}
{id: 1, x: -0.45319986, y: 1.7656178, z: -0.57814264}
{id: 1, x: -0.46882534, y: 1.7187414, z: -0.57814264}
{id: 1, x: -0.4375744, y: 1.7968688, z: -0.56251717}
{id: 1, x: -0.4375744, y: 1.7187414, z: -0.51564074}
{id: 1, x: -0.45319986, y: 1.7343669, z: -0.56251717}
{id: 1, x: -0.46882534, y: 1.7187414, z: -0.6718955}
{id: 1, x: -0.4375744, y: 1.8437452, z: -0.5312662}
{id: 1, x: -0.4375744, y: 1.6562395, z: -0.6093936}
{id: 1, x: -0.48445082, y: 1.7656178, z: -0.5937681}
{id: 1, x: -0.6250801, y: 1.7812433, z: -0.65627}
{id: 1, x: -0.40632343, y: 1.7656178, z: -0.4687643}
{id: 1, x: -0.4219489, y: 1.7812433, z: -0.5312662}
{id: 1, x: -0.46882534, y: 1.7968688, z: -0.56251717}
{id: 1, x: -0.5157018, y: 0.54683065, z: 1.2032228}
{id: 1, x: -0.40632343, y: 1.7499924, z: -0.9531541}
{id: 1, x: -0.46882534, y: 1.6874905, z: -0.56251717}
{id: 1, x: -0.5000763, y: 1.7499924, z: -0.57814264}
{id: 1, x: -0.37507248, y: 0.76558733, z: 0.8438368}
{id: 1, x: -0.46882534, y: 1.8124943, z: -0.7968993}
{id: 1, x: -0.48445082, y: 1.7031159, z: -0.71877193}
{id: 1, x: -0.46882534, y: 1.7812433, z: -0.5937681}
{id: 1, x: -0.4375744, y: 1.7812433, z: -0.39063692}
{id: 1, x: -0.4219489, y: 1.7656178, z: -0.5937681}
{id: 1, x: -0.6407056, y: 1.4999847, z: -0.18750572}
{id: 1, x: -0.4219489, y: 1.7812433, z: -0.6093936}
{id: 1, x: -0.5000763, y: 1.7187414, z: -0.65627}
{id: 1, x: -0.48445082, y: 1.8124943, z: -0.6093936}
{id: 1, x: -0.45319986, y: 1.6874905, z: -0.6250191}
{id: 1, x: -0.45319986, y: 1.7499924, z: -0.56251717}
{id: 1, x: -0.45319986, y: 1.7343669, z: -0.56251717}
{id: 1, x: -0.46882534, y: 1.7499924, z: -0.5468917}
{id: 1, x: -0.45319986, y: 1.7343669, z: -0.57814264}
{id: 1, x: -0.39069796, y: 1.7968688, z: -0.5312662}
{id: 1, x: -0.53132725, y: 1.8124943, z: -0.65627}
{id: 1, x: -0.46882534, y: 1.7812433, z: -0.5468917}
{id: 1, x: -0.4219489, y: 1.7812433, z: -0.56251717}
{id: 1, x: -0.45319986, y: 1.7656178, z: -0.56251717}
{id: 1, x: -0.4375744, y: 1.8437452, z: -0.48438978}
{id: 1, x: -0.48445082, y: 1.6874905, z: -0.65627}
{id: 1, x: -0.5000763, y: 1.7656178, z: -0.5937681}
{id: 1, x: -0.5000763, y: 1.7812433, z: -0.57814264}
{id: 1, x: -0.48445082, y: 1.7187414, z: -0.6093936}
{id: 1, x: -0.46882534, y: 1.8124943, z: -0.51564074}
{id: 1, x: -0.46882534, y: 1.7656178, z: -0.5937681}
{id: 1, x: -0.46882534, y: 1.7499924, z: -0.57814264}
{id: 1, x: -0.5157018, y: 1.7968688, z: -0.6093936}
{id: 1, x: -0.37507248, y: 1.7187414, z: -0.51564074}
{id: 1, x: -0.39069796, y: 1.7031159, z: -0.5468917}
{id: 1, x: -0.5157018, y: 1.7812433, z: -0.687521}
{id: 1, x: -0.45319986, y: 1.7656178, z: -0.5937681}
{id: 1, x: -0.4375744, y: 1.7968688, z: -0.56251717}
{id: 1, x: -0.45319986, y: 1.7656178, z: -0.5937681}
{id: 1, x: -0.359447, y: 0.89059114, z: -1.1719108}
{id: 1, x: -0.46882534, y: 1.7812433, z: -0.5468917}
{id: 1, x: -0.46882534, y: 1.7812433, z: -0.57814264}
{id: 1, x: -0.37507248, y: 1.8281198, z: -0.31250954}
{id: 1, x: -0.4219489, y: 1.7343669, z: -0.5312662}
{id: 1, x: -0.4375744, y: 1.6562395, z: -0.42188787}
{id: 1, x: -0.5625782, y: 1.7812433, z: -0.6093936}
{id: 1, x: -0.48445082, y: 1.8749962, z: -0.45313883}
{id: 1, x: -0.48445082, y: 1.7499924, z: -0.57814264}
{id: 1, x: -0.45319986, y: 1.7499924, z: -0.5937681}
{id: 1, x: -0.5000763, y: 1.7187414, z: -0.57814264}
{id: 1, x: -0.45319986, y: 1.7343669, z: -0.57814264}
{id: 1, x: -0.45319986, y: 1.7343669, z: -0.6093936}
{id: 1, x: -0.5000763, y: 1.7812433, z: -0.5937681}
{id: 1, x: -0.48445082, y: 1.7968688, z: -0.56251717}
{id: 1, x: -0.5782037, y: 1.7343669, z: -0.6093936}
{id: 1, x: -0.4375744, y: 1.7812433, z: -0.51564074}
{id: 1, x: -0.4375744, y: 1.7968688, z: -0.50001526}
{id: 1, x: -0.48445082, y: 1.7499924, z: -0.6093936}
{id: 1, x: -0.46882534, y: 1.671865, z: -0.6250191}
{id: 1, x: -0.5157018, y: 1.8437452, z: -0.57814264}
{id: 1, x: -0.5000763, y: 1.7187414, z: -0.5937681}
{id: 1, x: -0.4375744, y: 1.7499924, z: -0.57814264}
{id: 1, x: -0.45319986, y: 1.7031159, z: -0.64064455}
{id: 1, x: -0.48445082, y: 1.7499924, z: -0.5312662}
{id: 1, x: -0.5625782, y: 1.7968688, z: -0.5937681}
{id: 1, x: -0.4375744, y: 1.7812433, z: -0.5468917}
{id: 1, x: -0.45319986, y: 1.7656178, z: -0.5312662}
{id: 1, x: -0.48445082, y: 1.7499924, z: -0.5937681}
{id: 1, x: -0.5469527, y: 1.8281198, z: -0.64064455}
{id: 1, x: -0.60945463, y: 1.7968688, z: -0.6093936}
{id: 1, x: -0.45319986, y: 1.7499924, z: -0.5468917}
{id: 1, x: -0.4219489, y: 1.7499924, z: -0.5468917}
{id: 1, x: -0.45319986, y: 1.7656178, z: -0.5937681}
{id: 1, x: -0.53132725, y: 1.7499924, z: -0.64064455}
{id: 1, x: -0.45319986, y: 1.8124943, z: -0.5312662}
{id: 1, x: -0.4219489, y: 1.7187414, z: -0.5312662}
{id: 1, x: -0.46882534, y: 1.6874905, z: -0.6093936}
{id: 1, x: -0.45319986, y: 1.7656178, z: -0.56251717}
{id: 1, x: -0.46882534, y: 1.8281198, z: -0.5937681}
{id: 1, x: -0.4375744, y: 1.7656178, z: -0.57814264}
{id: 1, x: -0.45319986, y: 1.7968688, z: -0.5312662}
{id: 1, x: -0.4375744, y: 1.7187414, z: -0.6250191}
{id: 1, x: -0.39069796, y: 1.7499924, z: -0.48438978}
{id: 1, x: -0.5625782, y: 1.7499924, z: -0.6093936}
{id: 1, x: -0.40632343, y: 1.7656178, z: -0.5937681}
{id: 1, x: -0.4375744, y: 1.7343669, z: -0.5468917}
{id: 1, x: -0.4375744, y: 1.6874905, z: -0.51564074}
{id: 1, x: -0.4375744, y: 1.7187414, z: -0.5937681}
{id: 1, x: -0.48445082, y: 1.7812433, z: -0.5937681}
{id: 1, x: -0.45319986, y: 1.7812433, z: -0.56251717}
{id: 1, x: -0.4375744, y: 1.7656178, z: -0.5312662}
{id: 1, x: -0.4375744, y: 1.7343669, z: -0.51564074}
{id: 1, x: -0.4375744, y: 1.7499924, z: -0.5937681}
{id: 1, x: -0.4375744, y: 1.8281198, z: -0.51564074}
{id: 1, x: -0.5157018, y: 1.7656178, z: -0.6093936}
{id: 1, x: -0.5157018, y: 1.8281198, z: -0.56251717}
{id: 1, x: -0.359447, y: 1.7499924, z: -0.56251717}
{id: 1, x: -0.48445082, y: 1.7656178, z: -0.5937681}
{id: 1, x: -0.46882534, y: 1.7499924, z: -0.57814264}
{id: 1, x: -0.4375744, y: 1.7187414, z: -0.5937681}
{id: 1, x: -0.39069796, y: 1.7656178, z: -0.51564074}
{id: 1, x: -0.4375744, y: 1.7656178, z: -0.5312662}
{id: 1, x: -0.45319986, y: 1.7656178, z: -0.5312662}
{id: 1, x: -0.45319986, y: 1.7499924, z: -0.51564074}
{id: 1, x: -0.37507248, y: 1.7499924, z: -0.57814264}
{id: 1, x: -0.45319986, y: 1.7187414, z: -0.5312662}
{id: 1, x: -0.45319986, y: 1.7812433, z: -0.5312662}
{id: 1, x: -0.4375744, y: 1.7343669, z: -0.5468917}
{id: 1, x: -0.45319986, y: 1.7812433, z: -0.5312662}
{id: 1, x: -0.4375744, y: 1.7812433, z: -0.5312662}
{id: 1, x: -0.48445082, y: 1.7656178, z: -0.6250191}
{id: 1, x: -0.40632343, y: 1.7968688, z: -0.5468917}
{id: 1, x: -0.45319986, y: 1.7343669, z: -0.5937681}
{id: 1, x: -0.5000763, y: 1.7656178, z: -0.5937681}
{id: 1, x: -0.45319986, y: 1.7656178, z: -0.5312662}
{id: 1, x: -0.5000763, y: 1.7656178, z: -0.6250191}
{id: 1, x: -0.46882534, y: 1.7343669, z: -0.5937681}
{id: 1, x: -0.4219489, y: 1.7343669, z: -0.51564074}
{id: 1, x: -0.4375744, y: 1.7499924, z: -0.51564074}
{id: 1, x: -0.4219489, y: 1.7187414, z: -0.57814264}
{id: 1, x: -0.4375744, y: 1.7187414, z: -0.5468917}
{id: 1, x: -0.45319986, y: 1.7968688, z: -0.5468917}
{id: 1, x: -0.46882534, y: 1.7343669, z: -0.5468917}
{id: 1, x: -0.48445082, y: 1.7812433, z: -0.5312662}
{id: 1, x: -0.48445082, y: 1.7499924, z: -0.51564074}
{id: 1, x: -0.4219489, y: 1.7656178, z: -0.57814264}
{id: 1, x: -0.4375744, y: 1.7656178, z: -0.56251717}
{id: 1, x: -0.46882534, y: 1.7499924, z: -0.5937681}
{id: 1, x: -0.48445082, y: 1.7812433, z: -0.56251717}
{id: 1, x: -0.45319986, y: 1.7187414, z: -0.56251717}
{id: 1, x: -0.40632343, y: 1.7499924, z: -0.5468917}
{id: 1, x: -0.4375744, y: 1.7187414, z: -0.5468917}
{id: 1, x: -0.46882534, y: 1.7656178, z: -0.5468917}
{id: 1, x: -0.4219489, y: 1.7968688, z: -0.5937681}
{id: 1, x: -0.4219489, y: 1.7343669, z: -0.57814264}
{id: 1, x: -0.4219489, y: 1.7499924, z: -0.5312662}
{id: 1, x: -0.48445082, y: 1.7656178, z: -0.56251717}
{id: 1, x: -0.4375744, y: 1.7499924, z: -0.5468917}
{id: 1, x: -0.46882534, y: 1.7656178, z: -0.5468917}
{id: 1, x: -0.4375744, y: 1.7343669, z: -0.56251717}
{id: 1, x: -0.48445082, y: 1.8124943, z: -0.5312662}
{id: 1, x: -0.4375744, y: 1.7656178, z: -0.5312662}
{id: 1, x: -0.5000763, y: 1.7968688, z: -0.57814264}
{id: 1, x: -0.4219489, y: 1.6874905, z: -0.57814264}
{id: 1, x: -0.45319986, y: 1.7812433, z: -0.5312662}
{id: 1, x: -0.45319986, y: 1.7343669, z: -0.56251717}
{id: 1, x: -0.46882534, y: 1.7656178, z: -0.56251717}
{id: 1, x: -0.5000763, y: 1.8437452, z: -0.51564074}
{id: 1, x: -0.45319986, y: 1.6874905, z: -0.65627}
{id: 1, x: -0.5000763, y: 1.7499924, z: -0.57814264}
{id: 1, x: -0.4375744, y: 1.7499924, z: -0.56251717}
{id: 1, x: -0.4375744, y: 1.7499924, z: -0.56251717}
{id: 1, x: -0.4219489, y: 1.7968688, z: -0.5468917}
{id: 1, x: -0.5782037, y: 1.7656178, z: -0.65627}
{id: 1, x: -0.46882534, y: 1.7187414, z: -0.5937681}
{id: 1, x: -0.48445082, y: 1.7812433, z: -0.56251717}
{id: 1, x: -0.46882534, y: 1.7812433, z: -0.5937681}
{id: 1, x: -0.4375744, y: 1.7656178, z: -0.5468917}
{id: 1, x: -0.45319986, y: 1.8124943, z: -0.50001526}
{id: 1, x: -0.48445082, y: 1.7343669, z: -0.5937681}
{id: 1, x: -0.4375744, y: 1.7812433, z: -0.57814264}
{id: 1, x: -0.4375744, y: 1.7499924, z: -0.56251717}
{id: 1, x: -0.5000763, y: 1.8124943, z: -0.57814264}
{id: 1, x: -0.4375744, y: 1.6874905, z: -0.56251717}
{id: 1, x: -0.46882534, y: 1.7812433, z: -0.50001526}
{id: 1, x: -0.5469527, y: 1.7499924, z: -0.64064455}
{id: 1, x: -0.39069796, y: 1.6874905, z: -0.51564074}
{id: 1, x: -0.5157018, y: 1.6874905, z: -0.65627}
{id: 1, x: -0.40632343, y: 1.7187414, z: -0.5312662}
{id: 1, x: -0.5000763, y: 1.8281198, z: -0.56251717}
{id: 1, x: -0.45319986, y: 1.8437452, z: -0.5468917}
{id: 1, x: -0.45319986, y: 1.8124943, z: -0.6093936}
{id: 1, x: -0.4375744, y: 1.7968688, z: -0.48438978}
{id: 1, x: -0.45319986, y: 1.8437452, z: -0.48438978}
{id: 1, x: -0.5000763, y: 1.8281198, z: -0.57814264}
{id: 1, x: -0.39069796, y: 1.7499924, z: -0.56251717}
{id: 1, x: -0.46882534, y: 1.7499924, z: -0.5468917}
{id: 1, x: -0.4219489, y: 1.8124943, z: -0.56251717}
{id: 1, x: -0.37507248, y: 1.7031159, z: -0.57814264}
{id: 1, x: -0.39069796, y: 1.640614, z: -0.5468917}
{id: 1, x: -0.46882534, y: 1.7812433, z: -0.5468917}
{id: 1, x: -0.45319986, y: 1.7656178, z: -0.56251717}
{id: 1, x: -0.46882534, y: 1.7812433, z: -0.5937681}
{id: 1, x: -0.4375744, y: 1.7187414, z: -0.56251717}
{id: 1, x: -0.4375744, y: 1.7187414, z: -0.50001526}
{id: 1, x: -0.4375744, y: 1.8593707, z: -0.48438978}
{id: 1, x: -0.4219489, y: 1.7343669, z: -0.51564074}
{id: 1, x: -0.4375744, y: 1.6874905, z: -0.6093936}
{id: 1, x: -0.4219489, y: 1.7499924, z: -0.57814264}
{id: 1, x: -0.40632343, y: 1.7499924, z: -0.5937681}
{id: 1, x: -0.45319986, y: 1.7968688, z: -0.57814264}
{id: 1, x: -0.4375744, y: 1.7968688, z: -0.5468917}
{id: 1, x: -0.48445082, y: 1.7656178, z: -0.56251717}
{id: 1, x: -0.4375744, y: 1.7343669, z: -0.5937681}
{id: 1, x: -0.4219489, y: 1.7499924, z: -0.56251717}
{id: 1, x: -0.46882534, y: 1.7499924, z: -0.5312662}
{id: 1, x: -0.45319986, y: 1.7499924, z: -0.5468917}
{id: 1, x: -0.4375744, y: 1.7499924, z: -0.5937681}
{id: 1, x: -0.48445082, y: 1.7343669, z: -0.6250191}
{id: 1, x: -0.5000763, y: 1.8281198, z: -0.5468917}
{id: 1, x: -0.5469527, y: 1.8437452, z: -0.5937681}
{id: 1, x: -0.40632343, y: 1.7187414, z: -0.51564074}
{id: 1, x: -0.5000763, y: 1.7656178, z: -0.56251717}
{id: 1, x: -0.45319986, y: 1.7656178, z: -0.6093936}
{id: 1, x: -0.46882534, y: 1.8124943, z: -0.4687643}
{id: 1, x: -0.359447, y: 1.671865, z: -0.6718955}
{id: 1, x: -0.85946226, y: 1.8437452, z: -0.51564074}
{id: 1, x: -1.9376202, y: 1.4062319, z: -0.8125248}
{id: 1, x: 0.328135, y: 1.2968535, z: -0.8750267}
{id: 1, x: -0.40632343, y: 1.015595, z: -0.9375286}
{id: 1, x: -1.015717, y: 1.0624714, z: -1.2187872}
{id: 1, x: -0.8907132, y: 0.5155797, z: -1.2187872}
{id: 1, x: -0.39069796, y: 0.9062166, z: -1.4219184}
{id: 1, x: -0.32819605, y: 0.87496567, z: -1.343791}
{id: 1, x: -0.45319986, y: 0.9218421, z: -1.5156713}
{id: 1, x: -0.28131962, y: 0.9374676, z: -1.343791}
{id: 1, x: -0.39069796, y: 0.9218421, z: -1.4531693}
{id: 1, x: -0.32819605, y: 0.87496567, z: -1.375042}
{id: 1, x: -0.359447, y: 0.9218421, z: -1.4531693}
{id: 1, x: -0.37507248, y: 0.95309305, z: -1.343791}
{id: 1, x: -0.40632343, y: 0.9374676, z: -1.4375439}
{id: 1, x: -0.37507248, y: 0.9062166, z: -1.4375439}
{id: 1, x: -0.39069796, y: 0.984344, z: -1.3906674}
{id: 1, x: -0.32819605, y: 0.89059114, z: -1.375042}
{id: 1, x: -0.359447, y: 0.8593402, z: -1.375042}
{id: 1, x: -0.34382153, y: 0.8593402, z: -1.3594165}
{id: 1, x: -0.28131962, y: 0.8593402, z: -1.3906674}
{id: 1, x: -0.37507248, y: 0.87496567, z: -1.375042}
{id: 1, x: -0.37507248, y: 0.8437147, z: -1.375042}
{id: 1, x: -0.34382153, y: 0.8593402, z: -1.3594165}
{id: 1, x: -0.34382153, y: 0.9062166, z: -1.375042}
{id: 1, x: -0.37507248, y: 0.87496567, z: -1.375042}
{id: 1, x: -0.2969451, y: 0.82808924, z: -1.2812891}
{id: 1, x: -0.34382153, y: 0.89059114, z: -1.3281655}
{id: 1, x: -0.31257057, y: 0.89059114, z: -1.3281655}
{id: 1, x: -0.37507248, y: 0.87496567, z: -1.3594165}
{id: 1, x: -0.26569414, y: 0.7812128, z: -1.2969146}
{id: 1, x: -0.359447, y: 0.8437147, z: -1.4375439}
{id: 1, x: -0.32819605, y: 0.9218421, z: -1.31254}
{id: 1, x: -0.28131962, y: 0.8593402, z: -1.31254}
{id: 1, x: -0.28131962, y: 0.8593402, z: -1.31254}
{id: 1, x: -0.32819605, y: 0.9062166, z: -1.343791}
{id: 1, x: -0.32819605, y: 0.89059114, z: -1.3594165}
{id: 1, x: -0.4219489, y: 0.9062166, z: -1.3906674}
{id: 1, x: -0.2969451, y: 0.8437147, z: -1.3281655}
{id: 1, x: -0.32819605, y: 0.8437147, z: -1.3594165}
{id: 1, x: -0.34382153, y: 0.8437147, z: -1.4062929}
{id: 1, x: -0.23444319, y: 0.8593402, z: -1.2187872}
{id: 1, x: -0.4219489, y: 0.9374676, z: -1.5000458}
{id: 1, x: -0.359447, y: 0.9062166, z: -1.4219184}
{id: 1, x: -0.34382153, y: 0.89059114, z: -1.3906674}
{id: 1, x: -0.37507248, y: 0.95309305, z: -1.4375439}
{id: 1, x: -0.4219489, y: 0.95309305, z: -1.375042}
{id: 1, x: -0.39069796, y: 0.9062166, z: -1.4687948}
{id: 1, x: -0.45319986, y: 0.87496567, z: -1.4687948}
{id: 1, x: -0.4375744, y: 0.9687185, z: -1.4375439}
{id: 1, x: -0.40632343, y: 0.9374676, z: -1.4219184}
{id: 1, x: -0.4219489, y: 0.89059114, z: -1.4375439}
{id: 1, x: -0.32819605, y: 0.87496567, z: -1.3906674}
{id: 1, x: -0.31257057, y: 0.7968383, z: -1.4062929}
{id: 1, x: -0.4219489, y: 0.9062166, z: -1.375042}
{id: 1, x: -0.2969451, y: 0.9062166, z: -1.2969146}
{id: 1, x: -0.359447, y: 0.9062166, z: -1.3906674}
{id: 1, x: -0.2969451, y: 0.9062166, z: -1.343791}
{id: 1, x: -0.31257057, y: 0.9062166, z: -1.3281655}
{id: 1, x: -0.32819605, y: 0.8437147, z: -1.375042}
{id: 1, x: -0.31257057, y: 0.87496567, z: -1.3281655}
{id: 1, x: -0.359447, y: 0.9062166, z: -1.3906674}
{id: 1, x: -0.39069796, y: 0.87496567, z: -1.375042}
{id: 1, x: -0.39069796, y: 0.9062166, z: -1.343791}
{id: 1, x: -0.37507248, y: 0.9062166, z: -1.4375439}
{id: 1, x: -0.39069796, y: 0.9062166, z: -1.4062929}
{id: 1, x: -0.359447, y: 0.9374676, z: -1.4219184}
{id: 1, x: -0.4375744, y: 0.9218421, z: -1.4219184}
{id: 1, x: -0.359447, y: 0.89059114, z: -1.343791}
{id: 1, x: -0.34382153, y: 0.87496567, z: -1.3281655}
{id: 1, x: -0.32819605, y: 0.87496567, z: -1.343791}
{id: 1, x: -0.2969451, y: 0.8437147, z: -1.3594165}
{id: 1, x: -0.31257057, y: 0.87496567, z: -1.375042}
{id: 1, x: -0.40632343, y: 0.9218421, z: -1.375042}
{id: 1, x: -0.32819605, y: 0.8437147, z: -1.375042}
{id: 1, x: -0.31257057, y: 0.8593402, z: -1.31254}
{id: 1, x: -0.39069796, y: 0.9374676, z: -1.4531693}
{id: 1, x: -0.2969451, y: 0.82808924, z: -1.2500381}
{id: 1, x: -0.359447, y: 0.87496567, z: -1.3281655}
{id: 1, x: -0.40632343, y: 0.9218421, z: -1.4062929}
{id: 1, x: -0.359447, y: 0.87496567, z: -1.375042}
{id: 1, x: -0.28131962, y: 0.8593402, z: -1.31254}
{id: 1, x: -0.28131962, y: 0.8593402, z: -1.3281655}
{id: 1, x: -0.359447, y: 0.8593402, z: -1.4531693}
{id: 1, x: -0.359447, y: 0.8593402, z: -1.4531693}
{id: 1, x: -0.34382153, y: 0.9062166, z: -1.4062929}
{id: 1, x: -0.359447, y: 0.87496567, z: -1.4062929}
{id: 1, x: -0.37507248, y: 0.9218421, z: -1.3906674}
{id: 1, x: -0.359447, y: 0.9062166, z: -1.3594165}
{id: 1, x: -0.34382153, y: 0.9062166, z: -1.3906674}
{id: 1, x: -0.21881771, y: 0.9375286, z: 0.687521}
{id: 1, x: -0.39069796, y: 0.81246376, z: -1.4062929}
{id: 1, x: -0.40632343, y: 0.95309305, z: -1.3594165}
{id: 1, x: -0.37507248, y: 0.9062166, z: -1.4687948}
{id: 1, x: -0.39069796, y: 0.9687185, z: -1.2812891}
{id: 1, x: -0.32819605, y: 0.81246376, z: -1.5156713}
{id: 1, x: -0.359447, y: 0.95309305, z: -1.4062929}
{id: 1, x: -0.40632343, y: 0.7187109, z: -1.5156713}
{id: 1, x: -0.34382153, y: 0.8437147, z: -1.4375439}
{id: 1, x: -0.37507248, y: 0.9687185, z: -1.4375439}
{id: 1, x: -0.39069796, y: 0.81246376, z: -1.4219184}
{id: 1, x: -0.37507248, y: 0.89059114, z: -1.3594165}
{id: 1, x: -0.37507248, y: 0.89059114, z: -1.4219184}
{id: 1, x: -0.39069796, y: 0.8593402, z: -1.4219184}
{id: 1, x: -0.37507248, y: 0.9374676, z: -1.4844203}
{id: 1, x: -0.21881771, y: 0.64064455, z: 0.4687643}
{id: 1, x: -0.37507248, y: 0.81246376, z: -1.2969146}
{id: 1, x: -0.7500839, y: -1.046907, z: -0.45319986}
{id: 1, x: -0.359447, y: 0.95309305, z: -1.6094241}
{id: 1, x: -0.031311993, y: 0.124881744, z: 0.4219489}
{id: 1, x: -0.37507248, y: 0.9374676, z: -1.5156713}
{id: 1, x: -0.4219489, y: -1.8438673, z: 1.9063082}
{id: 1, x: -0.28131962, y: 0.74996185, z: -1.375042}
{id: 1, x: -0.359447, y: 0.8437147, z: -1.4375439}
{id: 1, x: -0.39069796, y: 0.87496567, z: -1.5000458}
{id: 1, x: -0.34382153, y: 0.82808924, z: -1.4531693}
{id: 1, x: -0.37507248, y: 0.87496567, z: -1.4375439}
{id: 1, x: -0.37507248, y: 0.8593402, z: -1.4219184}
